ability_id,dname,behavior,desc
5427,chaos_knight_reality_rift,['Unit Target'],"Teleports you, any images you have and the target unit to a point along the line between the two of you. Slows the target's movement and attack speed."
5428,chaos_knight_chaos_strike,['Passive'],"Chaos Knight's attacks deal a critical strike of varying strength, in addition to a lifesteal for 25,40,55,70% of the damage."
5429,chaos_knight_phantasm,['No Target'],"Summons several phantasmal copies of the Chaos Knight from alternate dimensions. The phantasms deal 50,75,100% damage, but take 260% damage.

Upgradeable by Aghanim's Scepter.
DISPEL TYPE: Basic Dispel"
5430,meepo_earthbind,"['AOE', 'Point Target']","Tosses a net at the target point, pinning down all enemy units.  Earthbind prevents invisibility and blink."
5431,meepo_poof,"['Point Target', None, None]","Drawing mystical energies from the earth, a Meepo can teleport to another Meepo or itself after channeling for 1.5 seconds, dealing damage in both the departure and arrival locations."
5432,meepo_geostrike,['Passive'],
7318,meepo_ransack,['Passive'],Steals health from the enemy with each strike and heals all other Meepos for that amount.
5433,meepo_divided_we_stand,['Passive'],"Meepo summons an imperfect, semi-autonomous duplicate of himself, which can gain gold and experience as he does and shares his experience, attributes and abilities. However, the clones cannot wield any items but the boots that Meepo himself wears.  If any of the clones die, they all die.

Upgradable by Aghanim's Scepter."
5434,treant_natures_guise,['Passive'],"Turns Treant invisible after a short delay when he is within close radius of a tree. Increases movement speed while invisible, and causes a disarming root when attacking out of invisibility."
5435,treant_leech_seed,['Unit Target'],"Treant plants a life-sapping seed in an enemy unit, draining its health, while simultaneously slowing it. The seed heals friendly units around it.  Pulses 7 times."
5436,treant_living_armor,"['Unit Target', 'Point Target']",Infuses the target hero or structure with a protective coating which grants bonus regeneration. Also blocks some damage from all sources. Dispels when a number of damage instances are taken.
5437,treant_overgrowth,['No Target'],"Summons an overgrowth of vines and branches around Treant that prevent afflicted enemies from moving, blinking, going invisible, or attacking."
5649,treant_eyes_in_the_forest,"['Unit Target', 'Hidden', None]","Treant Protector enchants a tree, which grants him unobstructed vision in that location. If Overgrowth is cast, units within a radius of an enchanted tree will be entangled and damaged."
5438,ogre_magi_fireblast,['Unit Target'],"Blasts an enemy unit with a wave of fire, dealing damage and stunning the target."
5466,ogre_magi_unrefined_fireblast,['Unit Target'],"Blasts an enemy unit with a wave of fire, dealing damage and stunning the target. Its mana cost is 60% of Ogre Magi's current mana."
5439,ogre_magi_ignite,"['Unit Target', 'AOE']","Drenches the target and another random unit in volatile chemicals, causing it to burst into flames. The target is in immense pain, taking damage and moving more slowly."
5440,ogre_magi_bloodlust,"['Unit Target', 'Autocast']","Incites a frenzy in a friendly unit, increasing its movement speed and attack speed. Can be cast on towers."
5441,ogre_magi_multicast,['Passive'],Enables Ogre Magi to cast his abilities and items multiple times with each use.
5442,undying_decay,"['AOE', 'Point Target']","Undying steals strength from all enemy heroes in an area, dealing base damage as he claims the enemy's strength for himself.

Upgradable by Aghanim's Scepter."
5443,undying_soul_rip,['Unit Target'],"Undying rips health away from all nearby units and uses it to heal an ally, or damage an enemy. Soul Rip can also be used to heal Tombstone."
5444,undying_tombstone,['Point Target'],"Summons a tombstone at the target point.  Zombies will frequently spawn next to every enemy unit in the area around the Tombstone, and attack them.  Zombies have the Deathlust ability, which causes their attacks to slow the target, and if the target reaches below a certain amount of health, increases the attack and movement speed of the zombie."
5445,undying_tombstone_zombie_aura,"['Passive', None, 'Hidden']",
5446,undying_tombstone_zombie_deathstrike,['Passive'],"Slows enemy units on attack.  If the attacked unit's health goes below the threshold, the zombie receives enhanced movement and attack speed."
5447,undying_flesh_golem,"['No Target', 'Instant Cast']",Undying transforms into a horrifying flesh golem that possesses a Plague Aura.  This aura slows all enemy units within 375 range and causes them to lose a percentage of their current health per second.
5448,rubick_telekinesis,['Unit Target'],Rubick uses his telekinetic powers to lift the enemy into the air briefly and then hurls them back at the ground. The unit lands on the ground with such force that it stuns nearby enemies.
5449,rubick_telekinesis_land,"['Point Target', 'Hidden', 'AOE']",Chooses the location the target will land when Telekinesis finishes.
5450,rubick_fade_bolt,['Unit Target'],"Rubick creates a powerful stream of arcane energy that travels between enemy units, dealing damage and reducing their attack damage.  Each jump deals less damage."
5451,rubick_null_field,"['No Target', 'Instant Cast', None]",Rubick's mastery of the arcane creates an aura that nullifies nearby enemy senses or increases his own. Can be toggled offensively or defensively to reduce enemy magic resistance or increase allied magic resistance.
7320,rubick_arcane_supremacy,['Passive'],Rubick's mastery of the arcane allows him to deal more spell damage and create spells that last longer on enemies.
5452,rubick_spell_steal,['Unit Target'],"Rubick studies the trace magical essence of one enemy hero, learning the secrets of the last spell the hero cast. Rubick can use this spell as his own for several minutes or until he dies.

Upgradable by Aghanim's Scepter."
5453,rubick_empty1,"['Passive', None]",Spells acquired with Spell Steal will replace this slot.
5454,rubick_empty2,"['Passive', None]",Spells acquired with Spell Steal will replace this slot.
5455,rubick_hidden1,"['Hidden', None]",
5456,rubick_hidden2,"['Hidden', None]",
5457,rubick_hidden3,"['Hidden', None]",
5458,disruptor_thunder_strike,['Unit Target'],Repeatedly strikes the targeted unit with lightning.  Each strike damages nearby enemy units in a small radius.  Provides vision of its target.
5459,disruptor_glimpse,['Unit Target'],Teleports the target hero back to where it was 4 seconds ago.  Instantly kills illusions.
5460,disruptor_kinetic_field,"['Point Target', 'AOE']","After a short formation time, creates a circular barrier of kinetic energy that enemies can't pass."
5461,disruptor_static_storm,"['Point Target', 'AOE']","Creates a damaging static storm that also silences all enemy units in the area for the duration.  The damage starts off weak, but increases in power over the duration.

Upgradable by Aghanim's Scepter."
5462,nyx_assassin_impale,['Point Target'],"Rock spikes burst from the earth along a straight path. Enemy units are hurled into the air, then are stunned and take damage when they fall."
5463,nyx_assassin_mana_burn,['Unit Target'],"Destroys the target hero's mana equal to a multiplier of its Intelligence, and deals damage equal to the mana burned."
5464,nyx_assassin_spiked_carapace,"['No Target', 'Instant Cast']","When activated while above ground, Spiked Carapace reflects and negates damage dealt to Nyx Assassin (max once from each source), as well as stunning the source of the damage. Activating Spiked Carapace will not break Vendetta invisibility.

While Burrowed, Spiked Carapace instantly stuns nearby enemies when cast."
5465,nyx_assassin_vendetta,"['Instant Cast', 'No Target', None]","Allows Nyx Assassin to become invisible and gain a speed bonus.  If Nyx Assassin attacks to break the invisibility, massive bonus damage is dealt with the attack. Applies a break status on the enemy for 4 seconds."
5666,nyx_assassin_burrow,"['No Target', 'Hidden', None]","Nyx Assassin buries himself beneath the battlefield over a short duration. Once burrowed, Spiked Carapace instantly stuns nearby enemies when cast, the range of Mana Burn and Impale is increased, and Impale's cooldown is decreased. While burrowed, Nyx Assassin is stationary, unable to attack, and invisible. His health and mana regeneration are also increased, and he gains damage reduction from all damage sources."
5673,nyx_assassin_unburrow,"['Hidden', 'No Target']",Emerge from the burrow.
5467,naga_siren_mirror_image,['No Target'],"Creates multiple images of Naga Siren under her control.

DISPEL TYPE: Basic Dispel"
5468,naga_siren_ensnare,['Unit Target'],"Interrupts the target and traps them in place, preventing movement or blinking."
5469,naga_siren_rip_tide,['Passive'],The Naga Siren and her images have a chance on attack to hit all nearby units with a damaging wave of water that lowers armor for 4 seconds.
5470,naga_siren_song_of_the_siren,['No Target'],"All enemies in range of the Naga Siren are put into a magical stasis where they cannot act or be attacked. Using Song of the Siren again will end the duration early.

Upgradable by Aghanim's Scepter."
5478,naga_siren_song_of_the_siren_cancel,"['Hidden', 'No Target']",Release enemy units from your song so they can be targeted again.
